#Urban population growth: annual %
"country",1960,"1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"India",2.18100408,2.96895628623946,2.98059449087826,2.99440210100089,3.01128322872171,3.03032293671009,3.16829060942276,3.18295489345648,3.20034776568483,3.22102850328663,3.24290001742933,3.8593092943113,3.86017141065348,3.8578840387228,3.85173987961004,3.84160466893902,4.00842170736095,3.98712152956065,3.959121405673,3.92353783922682,3.88242282895394,3.39701723101661,3.36344588584861,3.33035855990924,3.29887548485237,3.26775736376588,3.19389776936833,3.15928259859881,3.12114376327436,3.07895360505796,3.03373703305607,2.87947562968407,2.83465774827545,2.78895472382245,2.74260775054898,2.69581014413209,2.64953186346244,2.60324874602448,2.55568850229554,2.50658785622099,2.45710326040164,2.77174561456771,2.71821266955662,2.66902274788171,2.62516876334476,2.58548444772824,2.63268715789895,2.59263695008529,2.55553990082075,2.52159078919885,2.48955155905985,2.54196442640753
"Indonesia",3.680044726,4.08463177012219,4.07984929889319,4.07513974991972,4.07322243310589,4.07152374258469,4.16389126872401,4.14764069423966,4.12587639024945,4.09824334622874,4.06561899728429,5.13661215331134,5.05454587618413,4.97112390056478,4.88616447458683,4.80044076562028,5.25828667302644,5.14391687561151,5.03693047130431,4.9386126149781,4.84529683471548,5.80741305468973,5.65355760808813,5.49425457548856,5.32575816954764,5.15312884934328,5.36272480184484,5.18021345068985,5.00944524190775,4.85206463149291,4.7059536116971,4.86913292142287,4.71881018296434,4.57531782499178,4.43768731584969,4.30666505928328,4.98540601494877,4.8183539713621,4.67046265388407,4.54350293042183,4.43195897829831,3.16370787561102,3.11975014073104,3.06600907802176,2.9981658546225,2.92151915387199,2.86500212847831,2.79190259546463,2.72889311901259,2.67946071581394,2.63946880195699,2.53253604231884
"Iran",4.358303861,4.52697402741899,4.50835111668434,4.49085538577698,4.47568023077296,4.46149753985269,4.88667138553384,4.8651812944245,4.82365752962655,4.7568934567971,4.68068899539533,4.79123167339566,4.73556021664701,4.72826579388811,4.77935309809926,4.87003979606589,4.70153045978817,4.78394691641927,4.88653989412138,5.00994693106435,5.13422124199037,5.13278634360904,5.18878492916512,5.20992952167698,5.19314825203557,5.1355042901575,4.80880402023243,4.73436498176422,4.52214663640098,4.15065277672732,3.69349878004453,3.54240801011169,3.11947246171108,2.85821028637105,2.8099861328501,2.90530287648859,3.01172838887575,3.09743857907166,3.10741302956008,3.00799415449129,2.83748467110469,2.56748472235524,2.42726332370653,2.32371555779489,2.27187172939266,2.25635431773143,1.61940056500833,1.6079044817408,1.59251626430318,1.56882103355704,1.53838933812889,1.31800264851105
"Iraq",5.027885068,6.0942060801446,6.07644222402746,6.08612944870628,6.12060593587284,6.16505618300069,5.35084156590302,5.42580050671068,5.45059316181607,5.4152972140063,5.33978316150663,5.145758666469,5.05911815907832,4.99362658286122,4.95820968436229,4.935395452176,4.46228927423613,4.4445619635227,4.4272839952808,4.41045474601259,4.39406197320768,3.5862193410747,3.57659211057616,3.56715229805027,3.55789682450095,3.54881502554245,3.23860369969353,3.23786140664089,3.23712366931412,3.23639106608254,3.23566744692674,2.51103325480122,2.51032519828291,2.50961178251553,2.50889097240688,2.50817382833227,2.74498104534331,2.74420969452977,2.74344094629875,2.74266331118585,2.74188517268906,2.30181274871349,2.30127750205694,2.30072705217488,2.30018286093413,2.29963018836519,2.82772834307336,2.82749650247389,2.82726795697279,2.82703882175659,2.82680669266863,2.81714153224069
"Ireland",0.590369217,1.10362660356105,1.64836210255294,1.80523981895954,1.69296421613303,1.56680302115964,1.62843661078562,1.6860200856226,1.65036961488987,1.77060885684614,2.00724813162886,1.90651640110061,2.21743340393374,2.32979868742776,2.37736652598145,2.36088808046895,2.14070040564479,1.9818544842935,2.04248387210178,1.95210026058232,1.76681177335455,1.5109406117959,1.28416966851677,1.04654952129585,0.956182023748221,0.495419663551055,0.269442836516735,0.233871749944027,-0.204680343077315,-0.17374124049057,0.306428526282377,0.930671445844868,1.0367393918592,0.853070959069234,0.746174783468922,0.863447595013674,1.21372031492415,1.42348657666389,1.46198644022329,1.54446162608739,1.74847172051498,2.04121439341173,2.13220419727521,2.07401660886252,2.27140740426385,2.61984193844418,2.85431029450607,2.70851286736413,2.0301454286975,1.2110175228778,0.805291016361823,0.776940961327355
"Isle of Man",-0.435322531,0.246127641663454,0.896503794304122,1.46650914980228,1.89450029590199,2.20119066802679,1.90577081531474,2.15811206944468,2.2449873720965,2.13381274783219,1.89319287971767,0.512183073117754,0.210912200824353,0.029152040251662,0.007960154135621,0.093032491336595,1.32477246739113,1.41944540035884,1.3152621960808,0.945248326994543,0.420714165533078,0.023373144512853,-0.487517200634785,-0.646527006209959,-0.315233566048861,0.364190333003159,1.19260539854582,1.85182059513485,2.15717356838599,1.9771357578713,1.49435424431132,0.934490696073022,0.495081229507781,0.265015236008965,0.349470587659246,0.652205573420735,1.0148290175574,1.27483246641257,1.41154654901729,1.37124081248314,1.2086808416404,0.759684488981011,0.615035221933122,0.512045582167291,0.475552654554125,0.487302200888408,0.516759542664371,0.511819170129155,0.49348522854394,0.445144590902136,0.38084538600598,0.472062705497718
"Israel",5.268662181,4.36177668991555,5.87274193792069,4.71927328949303,4.98271644268127,4.51007101658485,3.34359206876613,5.11246879214782,2.87936962366946,3.38806320711706,4.09218613535773,3.72421574826246,3.11803590478623,4.6197911323106,3.5453356692368,2.85015157054854,2.67930600514399,2.68393571021534,2.55165796617115,3.00926426835849,2.83991975816668,2.27208367725119,2.15801931208273,2.09825682925616,1.58524576534075,2.04121139835349,1.66530370861516,1.73318791267429,1.77493510227821,1.81420802175284,3.21220331240964,6.12916490211957,3.56749736859162,2.76999688119577,2.70104286323098,2.77994216288231,2.6906536053779,2.57248776811735,2.36091655857923,2.62041697923405,2.71626031118032,2.42617012762333,2.08306357217362,1.87447735269513,1.83653371663242,1.83176028292626,1.83443722445802,1.842687852248,1.84312178027707,2.4567057624878,1.8932066433342,1.91276492464345
"Italy",1.527491777,1.50114504660091,1.50250746891287,1.54867270284529,1.63508806980845,1.64802516626369,1.55977269498102,1.50017139890342,1.40214902426658,1.33058028549756,1.28759819202217,0.89216975722863,0.991624714964291,1.10031043118854,1.07473733028298,1.01583607905422,0.802154927609952,0.727108775302697,0.6577880469761,0.589716163026808,0.505667996846929,0.175861074144861,0.12985748748897,0.092039172301714,0.078064391515548,0.084582394989855,-0.024483668518273,-0.019736793358278,0.018369716267382,0.0450491505152,0.053739740320202,0.127961653773079,0.12662042547056,0.119797413406512,0.078999242736353,0.060181379788788,0.117720855634753,0.142443158713386,0.118230128713204,0.106197004846904,0.134599981875168,0.170472035368005,0.424463804509755,0.888043479884617,1.09424003352298,0.847745854515061,0.755894045884645,0.919764354676535,0.952694888201302,0.786541611358029,0.667219763699842,0.736259456484891
"Jamaica",4.289685382,3.58179611014403,3.73291790886553,3.78035222446603,3.66287193634058,3.45373000898964,3.32487621967844,3.13742317467743,3.03355533257205,3.06156704171214,3.16446807700272,2.7077431589816,2.82248509984068,2.85363737399911,2.75533136903223,2.587224800411,2.4514502611418,2.27461496842306,2.21165928684905,2.32642900485339,2.53556467243145,2.08274135928694,2.4463479565138,2.5412745312235,2.43314407767167,2.05757075893567,1.48347812993012,1.0502508822733,0.663330251953444,1.19718797551049,1.04724493157482,1.14151917457124,1.17446345630263,1.20742854649783,1.24041415428818,1.27341999420109,1.67202228529324,1.4278241380607,1.36047675794444,1.14853013170792,1.04870819520648,0.67515941247666,0.568747064997521,0.395017308224394,0.553124648804399,0.547075194579162,0.464573118019713,0.462297061326483,0.411676746244835,0.298644586074276,0.234782111710406,0.416295999857667
"Japan",2.872396293,4.047888827484,2.35320524343827,2.41872438349606,2.42387333428811,2.4377866445038,2.08816820332048,2.09406057812567,1.48114659418233,3.20240824202725,2.25286995153066,2.34992801405219,2.45215634213171,1.8682520453482,2.93868123760007,2.62032942917384,0.860789133323577,1.08469820777249,1.02575686334428,0.963139709841053,0.904592245075488,0.879708492131712,0.819230887243828,0.822006987966416,0.774712122180041,0.751470943341915,0.772634964644349,0.654893878239493,0.589441807816214,0.571933305594835,0.503645482345056,0.485276249279602,0.422851947437649,0.421129906975401,0.514692970202305,0.555494523560889,0.418512449771064,0.423939224341442,0.414291176877937,0.351036384960249,0.334654416793461,2.06623781380255,2.04561544319144,1.9947808620304,1.7833037483794,1.72894678998733,1.04253492309192,1.05635381320596,0.981781220742033,0.908966674262702,0.928745111210436,0.941531980402037
"Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan",7.839563475,6.79087742133611,6.93489234137258,7.08563137376329,7.25255028028761,7.37833246603247,6.83960192173636,6.92990780365172,6.72687072355816,6.16954140331589,5.46884313287018,4.8719899800607,4.31841863162225,3.9839905100418,3.94930397074132,4.08620920244059,4.38704963126174,4.46597830523281,4.53320841511866,4.56905127311127,4.58408973787768,5.96513978234952,6.04340387027053,5.99664623667477,5.77509260998279,5.49505360741277,5.49835422332459,5.40441620806308,5.24562731984778,5.29313804302321,5.32936305649094,12.8654255012388,6.82425749483674,6.15823635114952,5.49308140331027,4.82875163266231,3.42052067949623,3.41917432828108,3.41883493167895,2.1549920458122,2.83127400794038,2.81301846006148,2.76220792114537,2.81038574852985,2.74968039038995,2.60866504074066,2.61144548705848,2.5502153984442,2.50045745728968,2.5035210619468,2.52185797256781,2.48090985907498
"Kazakhstan",5.976678246,5.34916605279283,5.11311366213589,4.81183784202457,4.44231973736723,4.04129778121725,3.76800678912628,3.39292235068466,3.11802196169142,2.97200935513345,2.91553813446356,2.5518515338312,2.51440953745748,2.45008604912544,2.34144366534642,2.20721376792113,1.6242477553223,1.62068566111303,1.61716570911982,1.61368715587781,1.73450046750436,1.83755075139166,1.83285416472346,1.82822129601233,1.82365085731075,1.81914159515041,0.824337915041235,0.8242545055785,0.824171248261042,0.82408814267289,0.695380428664353,0.502323579380509,-0.192209995911851,-0.786287386930392,-1.57401445243809,-1.87556849579292,-1.58325071863775,-1.64870467187285,-1.7948801406958,-1.0213447788315,-0.369429988869404,-0.533196408407648,-0.3603247551631,-0.029374486948713,0.327783195040593,0.520418968353998,0.696266821947322,0.781135875767789,0.854323456720504,2.27573999639004,1.05113988549594,1.2531022962822
"Kenya",5.807048199,6.43047790212229,6.3636294997615,6.30123327935552,6.24229606745333,6.18801772600004,7.14155253824956,7.03361066655338,6.94431002994758,6.87417622186296,6.81729937593487,8.49872638480522,8.31443883919969,8.14423332919918,7.98390028437223,7.8327225266204,7.76131063263077,7.61922690788002,7.49289477420974,7.38292140233484,7.28171510723349,4.44840536863258,4.44738560141778,4.42849428153179,4.38980265036805,4.33613268403851,4.48772804975405,4.41892780077748,4.34634516526118,4.27137473682961,4.19295943858142,5.11885176655818,5.01731507196725,4.89144040369893,4.73642491160054,4.56891408995834,4.52247891872613,4.37407838716998,4.27144106200384,4.22502503318384,4.21667935665516,4.3744098993693,4.36631595291319,4.34566575942162,4.30535853581489,4.25415714323125,4.30220397992439,4.25617805757672,4.23142758876611,4.23291043390312,4.24904882283815,4.40970625414086
"Kiribati",,5.97064410780933,5.80694667956309,5.64304467347967,5.48077586871622,5.32187747312256,6.27361070003557,6.04488964614061,5.83280484181955,5.637468210785,5.45910505830399,6.19575171331953,5.91617472027173,5.70754735173442,5.56453660952444,5.48226801304334,3.20334433865354,3.44113508844467,3.60334775442906,3.69369692649736,3.71682025005517,2.90676956123619,3.0202802525921,3.0683985103994,3.05651689886174,2.98987734414457,3.06302048294719,3.02267670249289,2.98245628970213,2.94235614684975,2.22266473902267,2.6274681344619,2.2953874019271,2.0864237550567,2.05976661663124,2.16589786198439,5.05408789609187,5.03494936051307,5.00744611760284,4.95454544725735,4.88114230410847,2.09221930189082,2.12447993535345,2.12619081967048,2.08402154915802,2.01629492869216,1.7841815449709,1.71779779940064,1.67173269628365,1.65392070610378,1.65463444797732,1.83751001172102
"North Korea",5.044293875,4.87382331277729,4.62528178841461,4.50769911266104,4.57640898918043,4.75855071948325,6.75036632926699,6.73805937584961,6.65906673278005,6.49239613306798,6.26342764267722,3.65964810963231,3.55041659405239,3.3769373066303,3.13047839143736,2.84723086108603,1.73205544545171,1.47672939475802,1.33722553353829,1.35017941492405,1.46690488737581,1.81004841387292,1.9248278527162,1.98185826276583,1.95467020505918,1.8722700881437,1.77031031487223,1.69701290551222,1.66755390555903,1.69847748248291,1.76496210008313,1.80758824007029,1.85482534540238,1.8408785767456,1.74716572634215,1.60027891754818,1.35689276489737,1.2155858610526,1.10234932868123,1.03106376242665,0.989972009908749,0.955764124763756,0.913763783967076,0.868351332790532,0.815591413065238,0.75909303532881,0.708638247228797,0.661949773702026,0.62412158610636,0.597331271304239,0.579413358575594,0.649572698534574
"South Korea",5.387421634,5.85916248592151,5.9180929679401,5.71560240902152,5.53369142204212,5.37047311397249,7.41704415677468,7.09698867709392,6.81087014231598,6.55480259438697,6.32549675440086,5.62351407714151,5.45103422716469,5.29578424987239,5.15631317282798,5.03132719806903,5.15032523659071,4.98955406930394,4.83557401505662,4.72765771060263,4.67069268875956,4.39427755203948,4.30234007758489,4.15724808572551,3.84816551277848,3.53156854664645,3.64920232786719,3.59964913863865,3.54359039338845,3.48111233245391,3.6061286940231,2.10975608648658,2.07825246281958,2.0520096527878,2.03984064594015,2.55929658869328,1.30611412275419,1.28934171853983,1.07220886228615,1.05937578855741,1.1830003943781,1.17180101013642,0.9882769314431,0.924848974043888,0.801985851426487,0.630645014706531,0.874600368071341,0.854287384750981,1.10631831252214,0.860049111179125,0.846207902794773,1.06642857604196
"United Korea (former)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait",-10.46238357,12.8600043181748,13.969977357349,14.0715687133142,13.3232012726934,12.2217666991311,11.705016559812,10.9183521589095,10.2586399981178,9.73703636603583,9.30550221551934,8.28996603742248,7.90876952352521,7.5486120297674,7.20587160435683,6.88714243637275,6.94708104200569,6.66432869520352,6.45398143743009,6.32096126677788,6.22860196469641,5.52788056403359,5.26941792178969,5.18663403238418,5.3084492990279,5.46855814759859,5.25542107850522,5.39578165053573,4.59734153761612,2.70862011787576,0.212853181249565,-2.73856587226711,,,,,0.026504254150686,3.07970721873192,4.94601337833355,5.18058339047896,4.41505056915164,3.49732523367502,2.96665419136707,2.72887402976284,2.91909525186476,3.36094852056195,3.80213927924962,4.03010713714232,4.0381837930165,3.78430167737023,3.37396953574346,2.94080917363564
"Kyrgyz Republic",5.198956521,4.74865703520955,4.34078552301893,4.33729774910356,4.2696566264841,4.01401650224464,4.03376888199355,3.90115256354028,3.82652450647806,3.5516310020189,3.08979869038678,2.46987643905806,2.53917238402207,2.48265879856034,2.57762040874835,2.4803119083369,2.22442958922828,2.15280311757925,2.05866802645745,2.07316054095416,2.0530698404112,1.74367928182832,1.84482216850143,1.9498156365114,1.88429815925487,1.73915358434827,1.57844908311612,1.58819929329751,1.44981157196373,1.77403053603848,1.60733473777659,0.876419859123536,0.389125095447909,-0.741797418376942,-0.811998139254292,0.215654821247427,0.900128416481828,0.875157705972255,0.947270800129757,0.895841617747408,0.597390862649736,0.944323676093716,0.913366173961026,1.0439115754381,1.20557187094198,1.12333069904436,1.08298523826666,0.961520279126924,0.958152830256814,1.21519770033781,1.2007958559575,1.32115166597497
"Lao",3.093580567,3.25002937922506,3.24156518450567,3.23634878283558,3.23462216277385,3.23582804080694,5.3935792813131,5.28628354632745,5.22460822203838,5.21873541786628,5.23620583334796,5.61248329770221,5.61458461533034,5.44870405222518,5.07397886518706,4.58456463268629,3.77007028431429,3.36013223715476,3.17445214046189,3.28862765853338,3.61016222159056,4.19119914545411,4.4816245830661,4.69192146449186,4.78238273751129,4.78674895693227,5.06350469495388,5.04952487802187,5.02607940302687,4.99810675858472,4.9601728574627,5.30422146564968,5.21825743123652,5.0942271170412,4.926878354985,4.7322333570712,7.4837106753648,7.09349441943313,6.73240920356742,6.4017928848843,6.1000794985207,6.51784679399465,6.19475436378118,5.92416572639708,5.7113564899732,5.54144587541324,5.62485874116052,5.4669911348335,5.30793632465008,5.13899952664806,4.96604767724278,4.66683422600591
